Date,Latitude,Longitude,Maximum Wind
20120626,29.3,83.2,35
20120627,29.4,82.7,30
20120627,29.5,81.5,30
20120627,29.5,80.3,30
20120801,11.6,46.7,30
20120801,12.0,48.2,30
20120802,12.4,49.9,30
20120802,12.7,51.7,30
20120802,13.0,53.6,35
20120802,13.2,55.5,45
20120803,13.4,57.5,45
20120803,13.6,59.7,40
20120803,13.7,61.6,40
20120803,13.8,63.3,40
20120804,13.8,64.8,40
20120804,13.9,66.4,45
20120804,14.2,67.9,45
20120804,14.6,69.5,45
20120805,15.0,71.5,45
20120805,15.0,73.8,45
20120805,15.0,76.1,45
20120805,15.1,77.8,45
20120806,15.2,78.9,45
20120806,15.4,79.6,50
20120806,15.7,80.2,55
20120806,16.2,81.2,55
20120807,16.7,82.2,55
20120807,17.3,83.3,55
20120807,17.8,84.4,65
20120807,18.4,85.7,75
20120808,18.7,87.1,80
20120808,18.7,87.2,80
20120808,18.8,87.7,85
20120808,18.8,88.3,80
20120808,18.8,89.6,60
20120808,18.8,90.8,50
20120809,18.8,91.7,55
20120809,18.7,92.8,60
20120809,18.4,93.8,55
20120809,18.3,94.6,55
20120809,18.2,94.9,50
20120810,18.0,96.0,40
20120810,17.9,97.2,30
20120803,12.2,23.1,25
20120803,12.5,24.5,30
20120803,13.0,25.9,30
20120804,13.5,27.3,30
20120804,14.1,28.6,35
20120804,14.7,29.9,40
20120804,15.3,31.2,45
20120805,15.8,32.5,50
20120805,16.1,33.8,50
20120805,16.2,35.0,45
20120805,16.2,36.2,45
20120806,16.2,37.3,35
20120806,16.3,38.4,30
20120806,16.4,39.6,30
20120806,16.5,40.9,30
20120807,16.7,42.5,25
20120807,16.9,44.3,25
20120807,17.2,46.3,25
20120807,17.6,48.5,25
20120808,18.0,50.7,25
20120808,18.4,52.9,25
20120809,13.7,43.0,30
20120810,13.6,44.6,30
20120810,13.5,46.3,30
20120810,13.4,48.2,30
20120810,13.4,50.5,30
20120811,13.4,52.9,30
20120811,13.4,55.4,30
20120811,13.3,57.9,30
20120811,13.3,59.9,30
20120812,13.5,61.4,30
20120812,13.7,63.2,30
20120812,13.9,65.6,30
20120812,14.1,68.0,30
20120813,14.1,70.4,30
20120813,14.1,72.7,30
20120813,14.1,74.9,30
20120813,14.1,76.6,30
20120814,14.1,78.4,30
20120814,14.1,80.1,30
20120814,14.1,81.8,30
20120814,14.3,83.6,30
20120815,14.7,85.3,30
20120815,15.2,87.0,30
20120815,15.7,88.6,30
20120815,16.5,89.5,25
20120816,17.5,90.5,25
20120816,18.5,91.0,25
20120816,19.2,91.5,25
20120816,19.3,92.6,25
20120817,19.3,94.2,25
20120817,19.7,95.2,25
20120817,19.9,95.7,30
20120817,20.3,95.9,40
20120818,20.8,96.1,35
20120818,21.4,96.8,30
20120818,21.9,97.7,30
20120818,22.5,98.7,25
20120819,22.7,98.9,25
20120815,27.6,54.6,30
20120815,29.1,55.1,30
20120816,30.5,55.4,35
20120816,31.7,55.2,40
20120816,32.9,54.4,45
20120816,33.9,53.0,55
20120817,34.3,51.1,60
20120817,34.6,49.1,55
20120817,34.4,47.0,55
20120817,34.3,45.0,55
20120818,34.2,43.1,60
20120818,34.0,41.5,65
20120818,34.0,39.6,75
20120818,34.0,37.5,90
20120819,34.3,35.0,95
20120819,34.7,32.6,90
20120819,35.2,30.6,90
20120819,35.7,28.5,80
20120820,36.4,26.6,70
20120820,37.0,25.1,65
20120820,37.1,25.0,65
20120820,37.9,23.2,60
20120820,38.9,21.1,45
20120821,39.8,19.3,40
20120821,40.0,17.7,40
20120821,39.8,16.6,30
20120820,15.7,44.8,25
20120820,15.6,46.8,30
20120821,15.2,48.5,30
20120821,14.9,50.1,30
20120821,15.0,51.6,30
20120821,15.2,53.1,35
20120822,15.4,54.8,40
20120822,15.7,56.6,45
20120822,15.9,58.6,45
20120822,16.1,60.4,45
20120823,15.7,62.0,45
20120823,15.0,63.4,45
20120823,15.1,65.0,45
20120823,15.6,66.4,45
20120824,15.7,67.8,45
20120824,15.4,69.1,45
20120824,15.7,70.4,50
20120824,16.6,71.2,55
20120825,17.3,71.8,55
20120825,18.3,72.7,55
20120825,19.6,73.9,50
20120825,20.1,74.5,50
20120825,20.8,75.2,50
20120826,21.8,76.7,50
20120826,22.7,78.3,55
20120826,23.4,80.0,55
20120826,23.7,81.4,50
20120827,24.2,82.6,50
20120827,25.0,83.6,50
20120827,25.7,84.7,55
20120827,26.3,85.7,60
20120828,26.8,86.7,60
20120828,27.4,87.6,60
20120828,28.0,88.3,65
20120828,28.6,88.8,70
20120829,28.9,89.4,70
20120829,29.0,89.7,70
20120829,29.1,90.0,70
20120829,29.2,90.2,70
20120829,29.4,90.5,65
20120829,29.7,90.8,60
20120830,30.1,91.1,55
20120830,30.6,91.5,55
20120830,31.3,91.9,45
20120830,32.1,92.4,35
20120831,33.1,92.9,30
20120831,34.3,93.5,25
20120831,35.6,94.0,20
20120831,36.8,94.1,20
20120901,37.8,93.9,20
20120901,38.4,93.3,20
20120821,10.7,31.7,25
20120822,11.1,33.1,25
20120822,11.5,34.5,25
20120822,12.1,35.8,30
20120822,12.8,37.3,30
20120823,13.5,38.7,30
20120823,14.2,40.0,30
20120823,14.8,41.1,35
20120823,15.5,42.1,35
20120824,16.1,43.2,30
20120824,16.7,44.3,30
20120824,17.4,45.4,30
20120828,23.9,43.4,30
20120829,24.0,44.5,40
20120829,24.3,45.5,40
20120829,24.6,46.3,45
20120829,25.1,47.1,45
20120830,25.6,47.9,50
20120830,26.1,48.6,55
20120830,26.8,49.3,65
20120830,27.6,50.1,75
20120831,28.5,50.5,80
20120831,29.6,50.7,90
20120831,30.6,50.9,90
20120831,31.7,50.6,80
20120901,33.1,50.0,70
20120901,34.6,48.9,65
20120901,36.5,47.3,60
20120901,38.4,45.4,55
20120902,40.3,43.0,55
20120902,42.4,40.6,50
20120902,45.0,38.1,50
20120902,48.1,34.6,45
20120903,51.7,30.9,45
20120828,12.9,27.4,20
20120828,13.0,29.6,20
20120829,13.1,31.7,25
20120829,13.2,33.7,25
20120829,13.3,35.6,25
20120829,13.4,37.5,25
20120830,13.5,39.2,30
20120830,13.6,40.9,30
20120830,13.8,42.6,35
20120830,14.2,44.2,40
20120831,14.7,45.8,45
20120831,15.3,47.4,50
20120831,16.0,49.0,55
20120831,16.5,50.6,55
20120901,17.1,52.2,60
20120901,17.6,53.8,60
20120901,18.1,55.3,60
20120901,18.8,56.8,60
20120902,19.6,58.1,60
20120902,20.4,59.4,55
20120902,21.2,60.7,50
20120902,22.1,61.4,50
20120903,22.9,61.7,50
20120903,23.4,62.2,50
20120903,23.5,62.6,50
20120903,23.8,62.8,55
20120904,24.2,62.6,60
20120904,24.5,62.5,60
20120904,24.8,62.5,60
20120904,25.0,62.6,60
20120905,25.2,62.8,60
20120905,25.4,62.8,65
20120905,25.6,62.8,70
20120905,25.8,62.7,70
20120906,26.0,62.6,65
20120906,26.2,62.5,65
20120906,26.3,62.4,65
20120906,26.4,62.3,65
20120907,26.5,62.2,65
20120907,26.6,62.2,65
20120907,26.8,62.2,60
20120907,27.1,62.2,60
20120908,27.4,62.3,60
20120908,27.8,62.4,55
20120908,28.3,62.5,55
20120908,29.0,62.5,55
20120909,29.7,62.6,55
20120909,30.5,62.6,55
20120909,31.5,62.5,55
20120909,32.6,62.3,55
20120910,33.8,62.0,55
20120910,35.1,61.6,60
20120910,36.4,60.8,65
20120910,38.5,59.8,65
20120911,41.1,58.6,65
20120911,44.0,57.3,65
20120911,45.8,56.1,65
20120911,47.7,54.9,65
20120911,51.6,51.9,60
20120912,55.5,48.5,55
20120902,28.9,36.7,20
20120902,28.1,37.9,25
20120902,27.2,39.2,25
20120902,26.4,40.1,25
20120903,25.8,40.7,25
20120903,25.4,41.2,25
20120903,25.3,41.7,25
20120903,25.5,42.1,30
20120904,25.8,42.5,30
20120904,26.2,43.0,35
20120904,26.7,43.5,40
20120904,27.1,43.7,45
20120905,27.4,43.8,45
20120905,27.8,43.8,45
20120905,28.2,43.5,50
20120905,28.6,43.1,65
20120906,29.0,42.6,80
20120906,29.4,42.0,95
20120906,29.9,41.4,100
20120906,30.3,41.0,95
20120907,30.6,40.8,90
20120907,30.9,40.8,90
20120907,31.1,41.0,90
20120907,31.3,41.2,85
20120908,31.6,41.5,80
20120908,32.0,41.7,80
20120908,32.4,41.9,85
20120908,32.9,42.1,90
20120909,33.3,42.3,90
20120909,33.6,42.6,85
20120909,33.7,42.9,85
20120909,33.7,43.5,80
20120910,33.6,44.1,75
20120910,33.4,44.9,70
20120910,33.6,45.8,70
20120910,33.9,46.9,65
20120911,34.8,47.8,60
20120911,36.4,47.8,55
20120911,38.2,47.6,45
20120911,40.2,46.6,40
20120912,42.5,45.0,35
20120912,45.0,42.6,30
20120910,15.5,38.0,25
20120910,15.6,39.4,25
20120911,15.8,40.8,25
20120911,16.0,41.9,25
20120911,16.4,42.8,30
20120911,16.9,43.7,30
20120912,17.5,44.8,35
20120912,18.1,45.9,45
20120912,18.8,47.1,50
20120912,19.5,48.3,55
20120913,20.2,49.5,60
20120913,21.0,50.6,60
20120913,22.0,51.7,60
20120913,23.2,52.6,60
20120914,24.4,53.4,60
20120914,25.6,54.0,60
20120914,27.0,54.0,60
20120914,28.3,53.7,65
20120915,29.6,53.3,70
20120915,30.5,52.2,70
20120915,30.8,50.7,70
20120915,30.8,49.1,70
20120916,30.7,47.5,70
20120916,30.6,45.4,65
20120916,30.6,43.0,65
20120916,30.8,40.6,65
20120917,31.1,38.8,60
20120917,31.7,37.1,60
20120917,32.5,35.9,55
20120917,33.1,35.1,55
20120918,33.5,34.5,50
20120918,33.9,33.9,50
20120918,34.3,33.3,50
20120918,34.9,32.7,50
20120919,35.5,32.3,50
20120919,36.1,32.0,50
20120919,36.7,32.0,50
20120919,37.1,32.0,50
20120920,37.2,31.6,50
20120920,36.9,30.9,50
20120920,36.5,30.0,50
20120920,36.2,29.0,55
20120921,35.9,28.2,55
20120921,35.4,27.4,55
20120921,34.6,27.3,50
20120921,33.6,27.2,50
20120922,32.5,26.9,45
20120922,31.8,26.7,45
20120922,31.0,26.4,45
20120922,30.5,26.2,45
20120923,30.4,25.9,45
20120923,30.4,25.6,50
20120923,30.6,25.4,50
20120923,30.9,25.8,50
20120924,31.1,26.2,45
20120924,31.3,26.7,45
20120924,31.5,27.4,45
20120924,31.8,28.1,45
20120925,32.1,28.8,40
20120925,32.1,29.5,40
20120925,32.0,29.9,40
20120925,31.7,30.1,40
20120926,31.4,30.3,40
20120926,31.1,30.4,40
20120926,30.7,30.5,45
20120926,30.2,30.7,50
20120927,29.6,31.0,50
20120927,29.1,31.4,50
20120927,28.7,31.9,50
20120927,28.5,32.5,55
20120928,28.5,33.2,55
20120928,28.7,33.9,60
20120928,29.2,34.4,65
20120928,29.7,34.8,65
20120929,30.5,35.3,65
20120929,31.4,35.7,65
20120929,32.6,36.1,65
20120929,33.8,36.6,70
20120930,35.0,37.1,75
20120930,36.0,37.6,75
20120930,36.8,38.3,80
20120930,37.2,38.9,80
20121001,36.9,39.4,75
20121001,36.4,39.4,65
20121001,35.9,39.4,60
20121001,35.4,39.4,55
20121002,34.8,39.1,55
20121002,34.5,38.5,55
20121002,34.3,37.9,55
20121002,34.3,37.1,55
20121003,34.4,36.2,50
20121003,34.6,35.3,45
20121003,34.9,34.0,45
20121003,35.4,32.5,40
20121004,36.3,30.9,40
20121004,37.6,29.1,40
20121002,12.4,38.0,25
20121002,13.6,38.7,25
20121003,15.0,39.6,30
20121003,16.3,40.5,30
20121003,17.4,41.2,30
20121003,18.2,41.8,35
20121004,18.9,42.1,40
20121004,19.5,42.2,40
20121004,20.2,42.0,45
20121004,21.0,41.5,45
20121005,21.8,40.6,45
20121005,22.7,39.4,45
20121005,23.5,37.8,45
20121010,25.5,72.5,25
20121011,25.4,72.4,30
20121011,25.4,72.2,35
20121011,25.5,72.2,35
20121011,25.6,72.3,35
20121012,25.5,72.4,40
20121012,25.4,72.3,40
20121012,25.3,72.2,40
20121012,25.4,72.1,35
20121013,25.4,71.9,35
20121013,25.3,71.7,30
20121012,14.7,62.7,35
20121013,15.0,63.2,35
20121013,15.3,63.7,35
20121013,15.6,63.8,35
20121013,16.7,63.6,40
20121014,17.9,63.5,45
20121014,18.9,63.6,45
20121014,19.7,63.9,50
20121014,20.4,64.3,55
20121015,21.3,64.7,60
20121015,22.0,65.2,65
20121015,22.6,65.6,70
20121015,23.6,65.8,75
20121016,24.6,65.6,80
20121016,25.9,65.3,80
20121016,27.6,64.9,80
20121016,29.5,64.2,75
20121017,31.6,63.1,75
20121017,34.0,61.7,70
20121017,36.5,60.1,65
20121017,38.8,58.0,65
20121018,41.3,55.0,65
20121018,43.4,50.7,60
20121018,45.2,46.0,55
20121018,47.0,41.0,55
20121019,49.2,36.2,50
20121019,51.0,32.5,50
20121019,53.0,29.5,50
20121019,55.0,30.0,50
20121020,56.5,33.0,50
20121020,56.0,37.0,50
20121020,53.1,36.4,50
20121020,50.8,34.3,50
20121021,49.7,32.2,45
20121021,49.2,31.1,40
20121021,48.2,30.6,40
20121021,47.0,30.8,40
20121022,45.5,31.1,40
20121022,43.9,29.8,40
20121022,41.9,28.3,40
20121022,40.0,27.0,40
20121023,39.2,25.5,40
20121023,39.5,24.5,40
20121023,39.8,23.6,40
20121023,40.5,22.1,40
20121024,41.2,20.1,40
20121024,41.6,18.8,40
20121024,42.1,17.5,30
20121024,41.9,16.0,30
20121025,41.6,14.6,30
20121025,41.3,13.3,30
20121025,41.0,12.0,30
20121025,40.9,11.2,30
20121026,40.7,10.4,30
20121026,40.3,9.1W,30
20121026,40.0,7.5W,25
20121021,14.3,77.4,25
20121022,13.9,77.8,25
20121022,13.5,78.2,25
20121022,13.1,78.6,30
20121022,12.7,78.7,35
20121023,12.6,78.4,40
20121023,12.9,78.1,40
20121023,13.4,77.9,40
20121023,14.0,77.6,45
20121024,14.7,77.3,55
20121024,15.6,77.1,60
20121024,16.6,76.9,65
20121024,17.7,76.7,75
20121024,17.9,76.6,75
20121025,18.9,76.4,85
20121025,20.0,76.0,100
20121025,20.1,76.0,100
20121025,20.9,75.7,95
20121025,21.7,75.5,95
20121025,23.3,75.3,90
20121026,24.8,75.9,75
20121026,25.7,76.4,70
20121026,26.4,76.9,65
20121026,27.0,77.2,65
20121027,27.5,77.1,60
20121027,28.1,76.9,60
20121027,28.8,76.5,70
20121027,29.7,75.6,70
20121028,30.5,74.7,65
20121028,31.3,73.9,65
20121028,32.0,73.0,65
20121028,32.8,72.0,65
20121029,33.9,71.0,70
20121029,35.3,70.5,80
20121029,36.9,71.0,85
20121029,38.3,73.2,80
20121029,38.8,74.0,75
20121029,39.4,74.4,70
20121030,39.5,74.5,70
20121030,39.9,76.2,55
20121030,40.1,77.8,50
20121030,40.4,78.9,40
20121031,40.7,79.8,35
20121031,41.1,80.3,35
20121031,41.5,80.7,30
20121021,20.1,50.8,25
20121022,20.4,51.2,25
20121022,20.8,51.5,25
20121022,21.3,51.7,30
20121022,21.9,51.8,30
20121023,22.5,51.8,30
20121023,23.6,51.6,30
20121023,24.7,51.3,30
20121023,25.7,50.6,30
20121024,26.5,49.6,35
20121024,27.2,48.5,40
20121024,27.9,46.8,45
20121024,28.7,44.7,45
20121025,29.5,42.4,45
20121025,30.1,40.0,45
20121025,30.6,37.6,35
20121025,31.0,35.1,35
20121026,31.3,32.6,35
20121026,31.2,30.5,30
20121026,30.9,28.6,25
20130605,25.1,86.6,35
20130606,25.6,86.5,40
20130606,26.7,86.1,50
20130606,27.8,84.9,55
20130606,28.9,83.9,55
20130606,29.5,83.4,50
20130607,29.8,83.0,40
20130607,31.6,81.4,40
20130607,33.5,80.2,40
20130607,35.2,78.6,40
20130608,37.4,76.2,40
20130608,39.9,73.6,40
20130608,42.4,70.4,40
20130608,44.5,67.0,40
20130616,12.4,81.5,20
20130616,13.4,82.0,20
20130616,14.2,82.8,25
20130616,14.8,83.8,25
20130617,15.3,84.8,25
20130617,15.6,85.9,25
20130617,16.0,87.0,30
20130617,16.3,87.9,30
20130617,16.5,88.4,30
20130618,16.6,88.6,30
20130618,17.0,89.3,25
20130618,17.6,90.3,30
20130618,18.2,91.3,30
20130619,18.8,92.2,30
20130619,19.2,93.1,30
20130619,19.5,94.0,35
20130619,19.6,94.8,40
20130620,19.6,95.4,40
20130620,19.6,95.9,40
20130620,19.6,96.4,40
20130620,19.6,96.5,40
20130620,19.6,97.0,30
20130621,19.6,97.5,25
20130707,9.3N,41.4,35
20130707,9.5N,43.8,35
20130708,9.8N,46.1,35
20130708,10.1,48.4,35
20130708,10.7,50.6,40
20130708,11.4,52.9,45
20130709,12.1,55.2,50
20130709,13.0,57.7,50
20130709,13.9,60.3,55
20130709,14.8,62.9,55
20130710,15.6,65.6,45
20130710,16.2,68.4,40
20130710,16.7,71.2,40
20130722,11.3,20.0,25
20130723,11.5,20.9,25
20130723,11.7,21.8,25
20130723,12.0,22.8,25
20130723,12.4,23.9,25
20130724,13.0,25.4,30
20130724,13.5,27.1,35
20130724,13.9,29.0,40
20130724,14.4,30.8,45
20130725,14.9,32.4,45
20130725,15.3,33.9,50
20130725,15.7,35.5,50
20130725,16.0,37.1,50
20130726,16.4,38.7,45
20130726,16.9,40.7,45
20130726,17.3,42.8,45
20130726,17.6,45.0,40
20130727,17.8,47.1,35
20130727,18.0,49.2,35
20130727,18.3,51.1,35
20130727,18.6,53.0,35
20130728,19.0,54.9,35
20130728,19.4,56.8,35
20130728,19.8,58.6,35
20130728,20.1,60.3,30
20130729,20.4,62.0,25
20130729,20.6,63.7,25
20130729,20.8,65.3,25
20130729,21.0,66.9,25
20130730,21.3,68.5,25
20130730,21.5,69.8,25
20130730,21.7,71.0,25
20130730,21.9,72.2,25
20130731,22.1,73.3,25
20130731,22.4,74.4,25
20130731,22.6,75.3,25
20130731,22.8,75.9,25
20130801,23.0,76.5,25
20130801,23.3,77.0,25
20130801,23.7,77.7,25
20130801,24.2,78.4,25
20130802,24.9,79.0,25
20130802,25.7,79.3,25
20130802,26.5,79.4,25
20130802,27.4,79.4,25
20130803,28.4,79.3,30
20130803,29.4,79.1,30
20130803,30.3,78.8,30
20130803,31.1,78.1,30
20130804,31.8,77.2,30
20130804,32.4,75.6,30
20130815,13.9,23.3,30
20130815,14.1,24.6,35
20130815,14.3,25.9,35
20130815,14.7,27.2,35
20130816,15.3,28.6,35
20130816,15.9,30.0,35
20130816,16.5,31.4,35
20130816,17.3,32.7,35
20130817,18.0,33.8,40
20130817,18.8,34.7,40
20130817,19.6,35.5,35
20130817,20.3,36.2,35
20130818,20.6,37.2,35
20130818,20.6,38.0,30
20130818,20.5,38.8,30
20130818,20.4,39.6,25
20130819,20.3,40.4,25
20130819,20.2,41.2,25
20130819,20.1,42.0,20
20130819,20.0,42.8,20
20130825,18.7,94.2,30
20130825,18.9,95.1,45
20130826,19.2,95.9,50
20130826,19.5,96.3,50
20130826,19.7,96.6,45
20130826,20.1,97.3,30
20130826,20.5,98.2,25
20130904,16.2,65.9,30
20130905,16.7,66.3,30
20130905,17.1,67.0,30
20130905,17.4,67.7,30
20130905,17.9,68.4,25
20130906,18.8,68.4,25
20130906,19.5,68.5,20
20130906,20.0,68.6,20
20130906,20.4,68.7,20
20130907,21.2,68.7,20
20130907,22.0,68.8,20
20130907,22.8,69.2,25
20130907,23.6,69.2,25
20130908,24.4,69.1,25
20130908,24.7,68.9,25
20130908,24.8,68.8,25
20130908,24.9,68.7,25
20130909,25.1,68.2,25
20130909,25.4,67.8,25
20130909,25.9,66.9,30
20130909,26.6,65.9,30
20130910,27.6,65.1,30
20130910,29.0,65.0,40
20130910,30.1,64.8,55
20130910,31.1,64.7,50
20130911,31.9,64.9,50
20130911,32.3,65.4,45
20130911,32.5,65.7,40
20130911,32.6,66.2,35
20130912,32.9,66.8,30
20130912,33.2,67.4,30
20130912,33.6,67.6,35
20130912,34.0,67.9,35
20130913,34.7,68.1,35
20130913,35.9,67.5,30
20130913,37.7,66.6,30
20130906,22.4,97.4,30
20130906,22.3,97.9,30
20130907,21.9,98.5,25
20130907,21.5,99.0,25
20130908,13.0,17.6,25
20130908,13.0,18.4,25
20130908,13.0,19.3,25
20130908,13.0,20.3,25
20130909,13.1,21.3,30
20130909,13.3,22.4,35
20130909,13.5,23.6,40
20130909,13.7,24.6,45
20130910,13.9,25.5,50
20130910,14.1,26.5,55
20130910,14.3,27.3,55
20130910,14.7,27.9,55
20130911,15.1,28.3,55
20130911,15.6,28.6,60
20130911,16.3,28.9,70
20130911,17.4,28.9,80
20130912,18.6,28.9,80
20130912,19.9,28.9,80
20130912,21.2,28.9,75
20130912,22.3,29.1,75
20130913,23.2,29.5,70
20130913,24.0,30.0,60
20130913,24.6,30.8,55
20130913,24.8,31.7,45
20130914,24.8,32.6,40
20130914,24.9,33.6,35
20130914,25.2,34.8,35
20130914,25.5,36.3,35
20130915,25.6,37.8,35
20130915,25.6,38.9,35
20130915,25.9,39.7,35
20130915,26.4,40.4,35
20130916,26.7,41.3,35
20130916,26.7,42.4,35
20130916,26.8,42.9,40
20130916,26.9,43.3,40
20130917,27.0,43.2,35
20130917,27.4,42.9,35
20130917,28.4,42.6,40
20130917,29.5,42.7,40
20130918,30.5,43.2,35
20130918,31.1,43.6,30
20130918,31.6,43.9,30
20130918,32.0,44.1,30
20130919,32.5,44.3,30
20130919,33.0,44.5,30
20130912,19.3,92.2,25
20130912,19.6,92.9,30
20130912,19.7,93.6,30
20130913,19.7,94.1,30
20130913,19.6,94.6,30
20130913,19.3,95.1,35
20130913,19.1,95.3,40
20130914,19.3,95.3,50
20130914,19.6,95.1,55
20130914,20.3,94.6,60
20130914,21.0,94.4,65
20130915,21.6,94.7,75
20130915,22.0,95.2,75
20130915,22.4,95.6,65
20130915,22.7,95.9,65
20130916,23.0,96.2,70
20130916,23.4,96.9,60
20130916,23.7,97.7,55
20130916,23.7,97.8,55
20130916,23.7,98.7,40
20130917,23.7,99.2,25
20130917,23.7,99.7,20
20130928,21.1,50.0,30
20130928,22.2,50.3,30
20130928,23.3,50.6,30
20130928,24.2,50.6,30
20130929,24.9,50.4,30
20130929,25.6,49.7,30
20130929,26.2,49.0,30
20130929,26.7,48.2,30
20130930,27.1,47.5,30
20130930,27.2,46.8,35
20130930,27.3,46.0,35
20130930,27.3,45.0,40
20131001,27.5,43.9,45
20131001,27.7,43.6,40
20131001,28.1,43.5,40
20131001,28.1,43.5,40
20131002,28.1,43.7,35
20131002,28.1,43.9,35
20131002,28.6,43.4,35
20131002,29.0,42.9,35
20131003,29.4,42.4,35
20131003,30.1,41.7,35
20131003,30.8,40.6,35
20131003,31.5,39.3,35
20131004,32.5,38.0,35
20131004,33.1,36.6,35
20131004,33.7,35.0,35
20131004,34.2,33.7,35
20131005,34.5,32.7,35
20131005,35.0,31.7,35
20131005,35.9,30.7,40
20131005,36.7,29.8,40
20131006,38.0,28.9,40
20131003,21.5,86.8,45
20131003,22.1,87.4,55
20131003,22.8,88.1,55
20131003,23.3,88.5,55
20131004,23.9,89.0,50
20131004,24.5,89.5,45
20131004,25.2,89.9,45
20131004,25.8,90.2,45
20131005,26.1,90.5,40
20131005,26.7,91.0,40
20131005,27.6,91.6,40
20131005,27.9,91.8,35
20131006,28.1,91.9,30
20131006,28.1,91.9,25
20131021,27.6,55.9,30
20131021,28.2,55.6,35
20131021,28.8,55.0,35
20131022,29.1,54.2,35
20131022,29.3,53.3,40
20131022,29.4,52.4,45
20131022,29.5,51.5,45
20131023,29.5,50.6,45
20131023,29.5,49.8,45
20131023,29.4,49.3,40
20131023,29.3,48.9,35
20131024,29.4,48.4,30
20131024,29.7,48.0,30
20131024,30.1,47.7,25
20131024,30.5,47.2,25
20131025,30.7,46.7,25
20131025,31.0,46.1,25
20131025,31.3,45.7,25
20131025,31.6,45.3,25
20131026,32.1,44.7,20
20131026,32.8,43.9,20
20131117,23.9,52.4,35
20131117,24.3,52.7,35
20131117,25.0,52.9,35
20131117,26.0,52.9,40
20131118,27.1,52.7,45
20131118,28.3,52.7,45
20131118,29.1,53.4,50
20131118,29.7,54.0,50
20131119,30.2,54.5,50
20131119,30.8,54.7,55
20131119,31.6,54.7,55
20131119,32.5,54.4,50
20131120,33.3,53.2,45
20131120,34.1,51.4,45
20131120,35.1,49.0,45
20131120,36.3,46.4,45
20131121,37.5,43.5,45
20131121,38.8,40.0,50
20131121,39.9,36.6,55
20131121,40.7,33.3,55
20131122,41.3,30.2,50
20131122,41.6,27.5,45
20131122,41.6,24.7,40
20131122,41.3,22.0,40
20131123,40.8,19.5,35
20131123,40.0,17.1,35
20131203,34.3,27.7,50
20131204,33.9,27.8,55
20131204,33.1,28.9,55
20131204,32.2,28.5,50
20131204,31.9,27.9,50
20131205,32.4,27.5,45
20131205,33.0,27.4,45
20131205,33.5,27.7,45
20131205,33.7,27.8,40
20131206,33.9,27.9,40
20131206,33.9,27.1,40
20131206,34.5,26.9,40
20131206,35.1,27.0,40
20131207,35.8,27.1,35
20131207,36.5,27.4,35
20131207,37.1,27.8,30
20140628,32.0,78.2,20
20140629,31.2,77.8,20
20140629,30.5,77.4,20
20140629,30.0,77.2,20
20140629,29.7,77.2,25
20140630,29.5,77.5,25
20140630,29.2,78.0,25
20140630,28.7,78.4,25
20140630,28.1,78.7,30
20140701,27.7,78.9,30
20140701,27.5,79.1,30
20140701,27.5,79.2,35
20140701,27.7,79.3,40
20140702,27.9,79.2,45
20140702,28.2,79.1,50
20140702,28.7,79.0,55
20140702,29.4,79.1,60
20140703,30.1,79.2,65
20140703,30.9,79.1,70
20140703,31.8,78.8,80
20140703,32.9,78.3,80
20140704,34.0,77.3,85
20140704,34.7,76.6,85
20140704,35.3,76.0,85
20140704,35.8,75.5,85
20140704,36.8,74.4,80
20140704,38.4,72.4,70
20140705,40.2,69.7,65
20140705,42.3,67.6,60
20140705,44.1,66.5,60
20140705,45.9,65.3,55
20140706,47.1,64.0,50
20140706,47.6,62.4,45
20140706,48.5,60.2,40
20140706,50.3,58.1,35
20140707,52.3,56.4,35
20140707,54.2,55.4,35
20140707,56.0,54.7,35
20140707,57.3,54.2,40
20140708,58.1,54.1,45
20140708,58.9,54.7,40
20140708,59.4,56.1,35
20140708,60.0,57.0,30
20140709,60.3,56.7,30
20140709,60.1,56.2,25
20140709,59.8,55.7,25
20140709,59.5,55.0,25
20140719,9.0N,29.0,20
20140719,9.4N,30.7,20
20140720,9.7N,31.8,20
20140720,10.0,33.0,20
20140720,10.4,34.4,20
20140720,10.7,36.1,20
20140721,11.0,38.0,25
20140721,11.2,39.9,25
20140721,11.4,41.6,30
